"PROVINCIA_ESTABLECIMIENTO","CANTO_ESTABLECIMIENTO","PARROQUIA_UBICACION","CLASE_ESTABLECIMIENTO","TIPO_ESTABLECIMIENTO","ENTIDAD","SECTOR","MEDICINA","CIRUGIA","GINECOLOGIA_OBSTETRICIA","PEDIATRIA","CARDIOLOGIA","NEUMOLOGIA","PSIQUIATRIA","TRAUMATOLOGIA","INFECTOLOGIA","OFTALMOLOGIA_OTORRINO","UROLOGIA","GASTROENTEROLOGIA","OTROS_SERVICIOS","SERVICIOS_INDIFERENCIADOS","CAMAS_EMERGENCIA","CAMAS_CUIDADOS_INTENSIVOS","CAMAS_DISPONIBLES_MEDICINA","CAMAS_DISPONIBLES_CIRUGIA","CAMAS_DISPONIBLES_GINECOLOGIA","CAMAS_DISPONIBLE_PEDIATRIA","CAMAS_DISPONIBLES_CARDIOLOGIA","CAMAS_DISPONIBLES_NEUMOLOGIA","CAMAS_DISPONIBLE_PSIQUIATRIA","CAMAS_DISPONIBLE_TRAUMOLOGIA","CAMAS_DISPONIBLES_INFECTOLOGIA","CAMAS_DISPONIBLES_OFTALMOLOGIA","CAMAS_DISPONIBLES_UROLOGIA","CAMAS_DISPONIBLES_GASTROENTEROLOGIA","CAMAS_DISPONIBLES_OTROS_SERVICIOS","CAMAS_DISPONIBLES_SERVICIOS_INDIFERENCIADOS","CAMAS_DISPONIBLES_EMERGENCIA","CAMAS_DISPONIBLES_CUIDADOS_INTENSIVOS","TOTAL_CAMAS_DONACION_NORMAL","TOTAL_CAMAS_DISPONIBLES","NUMERO_FALLECIDOS_MENOR_48H","NUMERO_FALLECIDOS_EN_48H_Y_MAS","DIAS_DE_ESTADA","DIAS_CAMAS_DISPONIBLES","NUMERO_DE_EGRESOS"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0"," "," ","4","4","0","0","225","1464","45"
"Cotopaxi","La Mana","50250","1","5","18","2","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0","0","0","0","0","0","0","0","0","0","0"," "," ","9","9","0","1","281","3285","161"
"Loja","Loja","110150","12","3","18","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","2","305","1464","169"
"El Oro","Machala","70150","12","3","18","2","1","2","2","3","0","0","0","0","0","0","0","0","0","2","0","0","1","2","2","3","0","0","0","0","0","0","0","0","0","2"," "," ","10","10","0","0","183","3650","183"
"El Oro","Machala","70150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"," "," ","9","9","3","0","133","3168","126"
"El Oro","Arenillas","70250","12","3","18","2","0","0","0","2","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5"," "," ","7","7","0","0","155","2196","96"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14"," "," ","14","14","0","0","91","5177","76"
"Los Rios","Babahoyo","120150","4","1","17","3","0","0","15","8","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","8","0","0","0","0","0","0","0","0","0","5"," "," ","28","28","0","1","2180","10248","1098"
"Los Rios","Quevedo","120550","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","7","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7"," "," ","8","8","0","1","300","2928","162"
"Los Rios","Buena Fe","121050","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","15","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","15"," "," ","16","16","0","0","52","2448","26"
"Santo Domingo","Santo Domingo","230150","13","1","18","2","0","0","0","2","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","10"," "," ","12","12","0","0","533","330","533"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","8","0","0","0","0","0","0","0","0","0","10","0","2","0","0","0","8","0","0","0","0","0","0","0","0","0","10"," "," ","18","18","0","0","347","6588","244"
"Chimborazo","Riobamba","60150","1","5","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","23","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23"," "," ","23","23","10","34","4737","8395","922"
"Azuay","Cuenca","10150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"," "," ","7","4","0","1","104","1337","85"
"Loja","Loja","110150","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5"," "," ","6","6","0","0","40","2190","22"
"Manabi","Manta","130850","12","3","18","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","0","0","9","0","8"
"Pichincha","Mejia","170350","12","3","18","2","4","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","1","0","0","0","0","0","0","0","0","0","0"," "," ","9","9","0","0","107","3285","79"
"Pichincha","Ruminahui","170550","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14"," "," ","14","14","1","3","2394","5110","1223"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","6","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","10"," "," ","16","16","0","0","129","5856","79"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11"," "," ","12","12","0","1","527","4362","280"
"El Oro","Machala","70150","12","3","18","2","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","1","0","0","0","0","0","0","0","0","0","0"," "," ","8","8","1","0","415","2565","342"
"El Oro","Machala","70150","2","1","11","1","2","0","5","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","5","2","0","0","0","0","0","0","0","0","0","0"," "," ","9","9","1","0","1239","2180","665"
"Guayas","Guayaquil","90150","12","3","18","2","1","8","1","0","1","2","0","0","0","0","2","0","0","0","1","1","1","8","1","0","1","2","0","0","0","0","2","0","0","0"," "," ","15","15","1","1","311","3660","178"
"Guayas","Guayaquil","90112","12","3","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","0","0","450","3660","291"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","6","6","0","0","0","0","0","0","0","0","0","0","2","1","0","0","6","6","0","0","0","0","0","0","0","0","0","0"," "," ","12","12","0","0","26","720","25"
"Guayas","El Empalme","90850","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"," "," ","8","8","0","0","64","2928","63"
"Guayas","El Triunfo","90950","12","3","18","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"," "," ","4","4","0","0","8","240","8"
"Los Rios","Puebloviejo","120450","12","3","18","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"," "," ","5","5","0","0","290","1830","150"
"Los Rios","Puebloviejo","120452","12","3","18","2","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0"," "," ","10","10","0","0","112","3660","106"
"Los Rios","Quevedo","120550","12","3","18","2","0","2","2","5","0","0","0","0","0","0","0","0","0","8","1","2","0","2","2","5","0","0","0","0","0","0","0","0","0","8"," "," ","17","17","1","0","1172","6222","461"
"Los Rios","Quevedo","120550","13","1","18","2","1","2","10","3","0","0","0","0","0","0","0","0","0","0","3","0","1","2","10","3","0","0","0","0","0","0","0","0","0","0"," "," ","16","16","0","0","329","5856","329"
"Manabi","Portoviejo","130150","12","3","18","2","4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","1","0","0","0","0","0","0","0","0","0","0"," "," ","9","9","0","0","513","1917","508"
"Manabi","Manta","130850","12","3","18","2","1","2","4","0","1","0","0","1","0","0","1","1","0","0","2","0","1","2","4","0","1","0","0","1","0","0","1","1","0","0"," "," ","11","11","1","0","1131","4026","862"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"," "," ","5","5","0","0","52","1830","24"
"Guayas","Milagro","91050","12","3","18","2","2","3","5","0","0","0","0","0","0","0","2","0","0","0","0","0","2","3","5","0","0","0","0","0","0","0","2","0","0","0"," "," ","12","12","0","0","143","4392","90"
"El Oro","Machala","70150","13","1","18","2","0","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","0","0","0","0","0","0","0","0","0","0"," "," ","14","14","0","0","760","4528","712"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"," "," ","9","9","0","0","1817","3294","1087"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"," "," ","8","8","0","0","775","2928","359"
"Tungurahua","Ambato","180150","1","5","18","2","11","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","11","2","3","2","0","0","0","0","0","0","0","0","0","0"," "," ","18","18","0","0","358","6570","336"
"Tungurahua","Ambato","180150","1","5","18","2","0","2","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","1","0","0","0","0","0","0"," "," ","6","6","0","0","429","2190","318"
"Manabi","El Carmen","130450","12","3","18","2","1","1","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","2","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","0","30","2196","26"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24"," "," ","24","24","3","1","3674","8760","1908"
"Los Rios","Quevedo","120550","12","3","18","2","0","0","4","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","0","110","2196","107"
"Manabi","Portoviejo","130150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"," "," ","6","6","0","0","70","552","29"
"Manabi","Manta","130850","12","3","18","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","0","0","19","0","14"
"Manabi","Sucre","131450","12","3","18","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0"," "," ","5","5","0","0","138","1830","91"
"El Oro","Machala","70150","12","3","18","2","0","0","3","6","0","0","0","0","0","0","0","0","0","32","0","0","0","0","3","6","0","0","0","0","0","0","0","0","0","32"," "," ","41","41","5","7","3409","15006","1255"
"Guayas","El Empalme","90850","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"," "," ","9","9","1","0","317","3294","316"
"Guayas","El Triunfo","90950","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"," "," ","4","4","0","0","51","1460","51"
"Guayas","Milagro","91050","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","0","0","234","3660","109"
"Guayas","Naranjal","91150","12","3","18","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"," "," ","4","4","0","0","166","1464","154"
"Los Rios","Quevedo","120550","12","3","18","2","0","0","10","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","10","4","0","0","0","0","0","0","0","0","0","4"," "," ","18","18","0","0","510","6588","498"
"Los Rios","Quevedo","120550","12","3","18","2","0","0","0","8","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","8"," "," ","16","16","0","0","363","5856","347"
"Los Rios","Buena Fe","121050","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","14"," "," ","15","15","7","4","654","5490","264"
"Manabi","Portoviejo","130150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","0","1","302","785","100"
"Manabi","Montecristi","130950","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","0","0","412","3660","405"
"Pichincha","Quito","170150","12","3","18","2","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0"," "," ","11","11","0","2","998","4026","516"
"Azuay","Cuenca","10150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"," "," ","2","2","0","0","26","732","12"
"Guayas","Guayaquil","90150","12","3","18","2","2","3","2","2","0","0","0","0","0","0","0","0","0","5","1","0","2","3","2","2","0","0","0","0","0","0","0","0","0","5"," "," ","14","14","0","1","248","5124","121"
"Guayas","Guayaquil","90150","12","3","18","2","3","5","9","0","0","0","0","0","0","0","2","0","0","0","0","0","3","5","9","0","0","0","0","0","0","0","2","0","0","0"," "," ","19","19","0","0","1336","6954","795"
"Guayas","Duran","90750","12","3","18","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0"," "," ","5","5","0","0","41","1830","24"
"Guayas","Playas","92150","12","3","18","2","4","3","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","0","0","0","0","0","0","0","0","0","0"," "," ","15","10","0","0","90","5490","63"
"Los Rios","Quevedo","120550","12","3","18","2","10","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0","10","0","0","5","0","0","0","0","0","0","0","0","0","0"," "," ","15","15","0","0","427","5490","426"
"Los Rios","Buena Fe","121050","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13"," "," ","14","14","0","0","55","5124","54"
"Guayas","Milagro","91050","12","3","18","2","8","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","8","2","2","1","0","0","0","0","0","0","0","0","0","0"," "," ","13","13","0","0","320","5068","196"
"Guayas","Guayaquil","90150","12","3","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","20","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"," "," ","20","20","2","3","1392","7320","515"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","1","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","8"," "," ","9","9","1","2","534","3294","241"
"Loja","Loja","110150","12","3","18","2","0","0","5","2","0","0","0","0","0","0","0","0","0","11","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","11"," "," ","18","18","0","0","560","6588","303"
"Loja","Catamayo","110350","13","1","17","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","0","0","3","0","3"
"Morana Santiago","Morona","140150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"," "," ","8","8","0","1","324","2928","183"
"Loja","Loja","110150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"," "," ","9","9","1","0","687","3285","410"
"Azuay","Cuenca","10150","15","1","18","2","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0"," "," ","11","11","0","0","199","4026","68"
"Cotopaxi","La Mana","50250","1","5","18","2","8","4","2","3","1","0","0","0","0","0","0","0","0","0","0","0","8","4","2","3","1","0","0","0","0","0","0","0","0","0"," "," ","18","18","1","0","739","6570","397"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"," "," ","16","16","0","0","1786","5856","1784"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"," "," ","5","5","0","1","48","3230","21"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","2","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","14"," "," ","16","16","0","0","1111","5856","1014"
"Guayas","Duran","90750","12","3","18","2","8","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","5","0","0","0","0","0","0","0","0","0","0","0"," "," ","13","13","1","2","243","4758","135"
"Guayas","Santa Lucia","91850","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","0","0","863","3660","861"
"Guayas","San Jacinto de Yaguachi","92050","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"," "," ","15","15","0","0","144","5490","102"
"Los Rios","Buena Fe","121050","12","3","18","2","0","0","1","1","0","0","0","0","0","0","0","0","0","12","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","12"," "," ","14","14","0","0","311","5124","310"
"Los Rios","Buena Fe","121050","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"," "," ","16","16","0","0","499","5856","374"
"Manabi","Bolivar","130250","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"," "," ","6","6","0","0","20","186","20"
"Manabi","Chone","130350","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12"," "," ","12","12","0","0","109","1836","75"
"Manabi","Manta","130850","12","3","18","2","0","1","2","1","0","0","0","0","0","0","0","0","0","8","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","8"," "," ","12","12","0","0","138","4392","116"
"Los Rios","Quevedo","120550","12","3","18","2","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"," "," ","10","10","0","0","57","3660","56"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","0","0","0","3","0","0","0","0","0","0","0","0","0","19","8","2","0","0","0","3","0","0","0","0","0","0","0","0","0","19"," "," ","22","22","9","9","2657","8052","1145"
"Morana Santiago","Sucua","140650","12","3","18","2","11","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","11","0","3","5","0","0","0","0","0","0","0","0","0","0"," "," ","19","19","0","1","561","6954","317"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"," "," ","8","8","0","0","68","2928","66"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"," "," ","11","11","1","3","1772","4026","1476"
"Guayas","Samborondon","91650","12","3","18","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0"," "," ","8","8","1","0","473","2928","264"
"Los Rios","Quevedo","120550","12","3","18","2","6","1","1","4","0","0","0","0","0","0","0","0","0","0","1","0","6","1","1","4","0","0","0","0","0","0","0","0","0","0"," "," ","12","12","0","0","23","4392","19"
"Manabi","Portoviejo","130150","12","3","18","2","0","0","9","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0"," "," ","11","11","1","1","281","4026","254"
"Loja","Loja","110150","12","3","18","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0"," "," ","4","5","0","0","57","1464","45"
"Guayas","Guayaquil","90150","12","3","18","2","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","2","3","508","2196","188"
"Guayas","Milagro","91050","12","3","18","2","0","0","0","5","0","0","0","0","0","0","0","0","0","21","3","2","0","0","0","5","0","0","0","0","0","0","0","0","0","21"," "," ","26","26","0","1","626","9516","257"
"Guayas","Milagro","91050","12","3","18","2","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","2","0","0","0"," "," ","8","8","0","0","193","2458","168"
"Guayas","Milagro","91050","12","3","18","2","0","0","0","3","0","0","0","0","0","0","0","0","0","13","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","13"," "," ","16","16","0","0","731","6205","536"
"Guayas","Milagro","91050","12","3","18","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0"," "," ","9","9","0","0","479","2829","468"
"Guayas","San Jacinto de Yaguachi","92056","12","3","18","2","0","0","0","2","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","14"," "," ","16","16","0","0","1329","5856","1073"
"Manabi","Junin","130750","12","3","18","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","0","0","25","0","14"
"Manabi","El Carmen","130450","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"," "," ","5","5","0","0","18","1830","18"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"," "," ","5","5","0","0","150","1825","94"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0"," "," ","10","10","0","0","119","3660","116"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0"," "," ","7","7","0","0","172","2562","172"
"Pichincha","Quito","170150","12","3","18","2","2","4","1","1","0","0","0","5","0","0","0","0","0","2","2","0","2","4","1","1","0","0","0","5","0","0","0","0","0","2"," "," ","15","15","0","1","995","5490","438"
"Canar","Azogues","30150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"," "," ","11","11","0","1","1302","4026","710"
"Loja","Calvas","110250","12","3","18","2","3","1","2","3","0","2","0","1","0","0","0","0","0","0","1","0","3","1","2","3","0","2","0","1","0","0","0","0","0","0"," "," ","12","12","1","0","400","4392","235"
"Tungurahua","Ambato","180150","1","5","18","2","14","0","0","3","0","0","0","0","0","0","0","0","0","0","2","2","14","0","0","3","0","0","0","0","0","0","0","0","0","0"," "," ","17","17","1","0","873","6205","424"
"El Oro","El Guabo","70650","12","3","18","2","1","0","7","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","9","0","0","0","0","0","0","0","0","0","0"," "," ","17","17","4","4","1681","4236","401"
"El Oro","Pasaje","70950","12","3","18","2","0","2","3","3","0","0","0","7","0","1","0","0","0","2","3","0","0","2","3","3","0","0","0","7","0","1","0","0","0","2"," "," ","18","18","2","2","1036","6588","610"
"El Oro","Pinas","71050","12","3","18","2","0","0","0","5","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10"," "," ","15","15","3","5","2899","5490","1496"
"El Oro","Machala","70150","12","3","18","2","0","0","0","2","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","10"," "," ","12","12","1","0","132","4392","112"
"Los Rios","Buena Fe","121050","12","3","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","16","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","16"," "," ","17","17","0","0","646","6222","556"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","2","4","4","4","0","0","0","0","0","0","0","0","0","0","2","0","2","4","4","4","0","0","0","0","0","0","0","0","0","0"," "," ","14","14","0","0","88","5124","76"
"Napo","Tena","150150","12","3","18","2","0","1","1","1","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","2"," "," ","5","5","0","0","28","1825","19"
"Santo Domingo","Santo Domingo","230150","17","2","18","2","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","0","57","2010","56"
"Pichincha","Cayambe","170250","12","3","18","2","0","1","0","4","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","6"," "," ","11","11","0","0","264","4026","202"
"Pichincha","Quito","170150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25"," "," ","25","25","23","74","2337","9150","181"
"Pichincha","Ruminahui","170550","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"," "," ","4","4","3","0","427","1460","383"
"Pichincha","Quito","170150","15","1","18","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"," "," ","6","6","0","0","965","2196","930"
"Orellana","Orellana","220150","12","3","18","2","5","3","5","1","0","0","1","3","0","2","0","2","0","0","0","0","5","3","5","1","0","0","1","3","0","2","0","2","0","0"," "," ","22","22","0","0","274","8030","156"
"Pichincha","Quito","170150","6","2","18","2","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0"," "," ","37","36","0","0","9967","13325","220"
"Orellana","Orellana","220150","12","3","18","2","26","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","26","2","6","0","0","0","0","0","0","0","0","0","0","0"," "," ","34","34","0","1","678","12410","401"
"Azuay","Sevilla de Oro","11350","12","3","18","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","0","91","2196","45"
"Tungurahua","Santiago de Pillaro","180850","1","5","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"," "," ","5","5","0","0","94","1825","56"
